date,dewPoint,3-day_avg_dewPoint,humidity,3-day_avg_humidity,maxTemp,3-day_avg_maxTemp,minTemp,3-day_avg_minTemp,precipType
2013-05-01,40.43,,0.48,,68,,56.29,,rain
2013-05-02,44.36,,0.6,,64,,54.04,,rain
2013-05-03,44.47,,0.56,,70,,53.5,,rain
2013-05-04,36.97,42.66,0.42,0.54,77,66.66,54,54.06,rain
2013-05-05,26.68,41.51,0.27,0.52,79,69.63,54.04,53.31,rain
2013-05-06,27.15,35.68,0.24,0.41,81,74.58,53.85,53.31,rain
2013-05-07,38.59,29.96,0.4,0.31,72,78.21,56.56,53.42,rain
2013-05-08,45.24,30.5,0.55,0.3,73.32,76.56,55,54.27,rain
2013-05-09,42.78,36.62,0.46,0.39,72,74.69,57,54.59,rain
2013-05-10,37.78,41.78,0.36,0.47,82.1,71.72,50.79,55.62,rain
2013-05-11,29.65,41.51,0.21,0.45,81.1,75.05,63.81,53.72,rain
2013-05-12,34.41,36.37,0.27,0.34,78.79,77.62,63.06,56.63,rain
2013-05-13,40.47,33.61,0.4,0.28,75,79.86,59,58.63,rain
2013-05-14,39.91,34.49,0.46,0.29,79,77.51,52.7,61.34,rain
2013-05-15,39.76,37.88,0.39,0.37,78.45,76.82,55.13,57.67,rain
2013-05-16,42.07,39.65,0.41,0.41,80.99,76.71,59,55.05,rain
2013-05-17,33.13,40.17,0.25,0.42,86,78.69,59.53,55.05,rain
2013-05-18,34.06,37.94,0.23,0.35,86,81,58.62,57.31,rain
2013-05-19,33.96,36.06,0.24,0.29,89.64,83.49,60.56,58.46,rain
2013-05-20,32.08,33.38,0.21,0.24,90,86.34,62.34,58.97,rain
2013-05-21,30.58,33.03,0.2,0.22,88.57,87.66,64.27,59.9,rain
2013-05-22,23.43,31.88,0.17,0.21,86.38,88.51,66.58,61.77,rain
2013-05-23,30.29,28.41,0.2,0.19,82.16,87.43,66.96,63.75,rain
2013-05-24,37.3,27.82,0.27,0.19,82.63,84.85,66.51,65.28,rain
2013-05-25,33.9,30.04,0.23,0.21,86.69,82.89,65.49,66.02,rain
2013-05-26,41.78,33.49,0.43,0.23,73.25,82.99,59,65.66,rain
2013-05-27,50.55,37.28,0.73,0.31,68,80.05,55,63.03,rain
2013-05-28,48.81,41.66,0.82,0.46,57.25,75.22,52,59.23,rain
2013-05-29,47.7,46.58,0.65,0.65,68,65.51,53.42,54.78,rain
2013-05-30,48.8,48.53,0.57,0.73,77.79,63.77,51.4,52.94,rain
2013-05-31,47.75,47.95,0.44,0.67,85.8,67,56.2,51.75,rain
2013-06-01,37,47.6,0.25,0.55,93,76.42,59.68,53.14,rain
2013-06-02,40.08,44.07,0.27,0.42,91.52,84.67,64.2,55.2,rain
2013-06-03,31.5,41.19,0.17,0.32,92.25,89.21,70.19,59.43,rain
2013-06-04,31.68,35.83,0.17,0.23,91.47,91.33,70.42,64.04,rain
2013-06-05,31.72,34.08,0.18,0.2,91.63,90.83,68.02,67.59,rain
2013-06-06,26.47,31.32,0.15,0.17,89.65,90.87,72.36,68.85,rain
2013-06-07,36,29.66,0.26,0.17,86,90.01,62.44,69.56,rain
2013-06-08,42.24,31.08,0.33,0.19,82.97,88.2,64.12,66.93,rain
2013-06-09,40.22,34.55,0.28,0.24,86.05,85.34,65.59,65.64,rain
2013-06-10,40.83,39.09,0.26,0.29,91.78,84.16,63.33,63.41,rain
2013-06-11,42.84,40.69,0.26,0.29,96.92,86.06,67,63.7,rain
2013-06-12,41.13,40.88,0.23,0.26,93.93,90.67,73.03,64.65,rain
2013-06-13,41.46,41.18,0.26,0.25,90,93.27,72,67.11,rain
2013-06-14,49.34,41.39,0.55,0.25,77,92.68,61.58,69.97,rain
2013-06-15,49.81,43.54,0.57,0.34,72,86.11,59.89,68.18,rain
2013-06-16,50.99,46.4,0.7,0.46,69.05,78.87,55,63.85,rain
2013-06-17,45.85,49.55,0.52,0.6,76.32,71.96,54,58.24,rain
2013-06-18,48.81,48.39,0.53,0.59,77.82,71.73,59.13,55.73,rain
2013-06-19,46.67,48.06,0.47,0.58,83.07,73.65,57,55.48,rain
2013-06-20,47.09,46.64,0.4,0.5,87.11,78.28,61,56.14,rain
2013-06-21,45.12,47.05,0.32,0.46,90.11,81.84,63.38,58.45,rain
2013-06-22,42.69,45.83,0.27,0.39,92.17,85.9,69.95,59.86,rain
2013-06-23,40.02,44.52,0.24,0.33,93.76,88.9,70.21,64.13,rain
2013-06-24,35.26,42.18,0.18,0.27,95,91.09,71.17,67.17,rain
2013-06-25,37.87,38.93,0.21,0.23,95.67,92.71,66.25,69.74,rain
2013-06-26,39.96,37.34,0.21,0.21,97.14,93.86,69.59,68.52,rain
2013-06-27,38.38,37.32,0.2,0.2,96.32,94.98,75.09,68.31,rain
2013-06-28,36.57,38.35,0.21,0.2,89.24,95.41,73,69.61,rain
2013-06-29,41.3,37.92,0.31,0.2,86,93.29,64.39,71.83,rain
2013-06-30,49.93,38.36,0.48,0.24,81.92,89.61,61,70.12,rain
2013-07-01,50.44,42.17,0.49,0.33,81,84.86,65.85,65.47,rain
2013-07-02,54.38,46.75,0.57,0.42,79.13,82.14,61.87,63.11,rain
2013-07-03,48.93,51.07,0.4,0.51,88.92,79.88,62.45,62.28,rain
2013-07-04,47.18,50.74,0.31,0.48,94.09,82.19,68.21,62.76,rain
2013-07-05,42.62,49.66,0.24,0.42,97,86.51,73.47,63.53,rain
2013-07-06,43.54,45.78,0.25,0.31,95,92.4,74.59,67.36,rain
2013-07-07,47.21,44,0.37,0.26,86.45,94.41,72,71.37,rain
2013-07-08,42.84,44.01,0.37,0.28,86,91.89,64.87,72.62,rain
2013-07-09,48.93,44.08,0.5,0.33,77.33,88.26,62.25,69.78,rain
2013-07-10,52.28,45.86,0.65,0.41,73,82.43,60.9,65.71,rain
2013-07-11,52.1,47.54,0.62,0.5,75,77.99,59,62.05,rain
2013-07-12,48.51,50.59,0.45,0.58,84,74.36,62.15,60.11,rain
2013-07-13,45.81,50.45,0.35,0.57,90.23,76.56,61.99,60.08,rain
2013-07-14,46.66,48.32,0.32,0.47,93,82.25,67.05,60.44,rain
2013-07-15,45.79,46.52,0.34,0.37,88,88.19,68.8,63.09,rain
2013-07-16,37.45,45.63,0.23,0.33,91.33,89.51,67.86,65.29,rain
2013-07-17,43.59,42.87,0.28,0.29,89.16,89.87,68.82,67.22,rain
2013-07-18,42.81,41.85,0.27,0.28,93.79,88.6,67.07,67.81,rain
2013-07-19,42.36,40.87,0.26,0.26,90.58,90.51,73.79,67.24,rain
2013-07-20,48.07,42.49,0.32,0.27,90.81,90.26,71.49,69.19,rain
2013-07-21,48.61,43.97,0.32,0.28,93.72,90.81,71.52,70.08,rain
2013-07-22,54.29,45.88,0.52,0.3,79,90.79,69.4,71.54,rain
2013-07-23,48.88,49.82,0.44,0.38,87.06,86.96,63.49,70.1,rain
2013-07-24,32.7,50.09,0.19,0.42,90,85.73,69.68,67.46,rain
2013-07-25,41.01,44.84,0.27,0.38,89.76,84.5,66.49,66.85,rain
2013-07-26,45.2,40.45,0.32,0.3,88.67,88.05,64.75,65.89,rain
2013-07-27,45.88,39.24,0.3,0.26,93.7,88.58,67.23,66.3,rain
2013-07-28,46.19,43.59,0.28,0.29,99.59,89.8,67.79,65.5,rain
2013-07-29,44.96,45.3,0.25,0.3,100.05,93.05,67.8,65.92,rain
2013-07-30,41.73,45.22,0.22,0.27,100.51,96.8,69.19,66.93,rain
2013-07-31,44.76,43.85,0.24,0.25,100,99.05,71.24,67.58,rain
2013-08-01,46.58,43.38,0.24,0.23,99,99.18,75.78,68.72,rain
2013-08-02,44.9,43.91,0.22,0.23,97.88,98.84,76.11,71.35,rain
2013-08-03,45.56,44.96,0.23,0.23,93,97.97,80.73,73.63,rain
2013-08-04,39.52,45.22,0.18,0.23,99,95.66,81.23,76.76,rain
2013-08-05,44.47,42.89,0.24,0.21,93,95.66,78.48,78.56,rain
2013-08-06,47.92,42.75,0.28,0.21,96.84,94.05,73.63,79.35,rain
2013-08-07,44.22,43.53,0.25,0.23,97.92,95.32,70.94,77,rain
2013-08-08,44.17,45.08,0.25,0.25,95,94.96,75.64,73.61,rain
2013-08-09,47.12,44.98,0.29,0.26,91,95.62,73.02,72.67,rain
2013-08-10,48.77,44.72,0.3,0.26,91,93.69,74.88,72.47,rain
2013-08-11,48.01,46.22,0.29,0.28,90,91.41,76.13,73.77,rain
2013-08-12,47.65,47.49,0.29,0.29,91,89.76,74.26,73.93,rain
2013-08-13,42.38,47.66,0.33,0.29,82,89.76,68,74.34,rain
2013-08-14,44.46,45.55,0.36,0.3,82,86.79,67.38,72.07,rain
2013-08-15,48.72,44.38,0.43,0.32,84.15,84.15,59.99,69.18,rain
2013-08-16,49.17,44.73,0.44,0.37,80.75,81.89,66,64.47,rain
2013-08-17,55.98,46.98,0.66,0.41,74.74,81.48,63,63.81,rain
2013-08-18,55.16,50.78,0.58,0.5,82.69,79.08,63,62.37,rain
2013-08-19,56.84,52.9,0.68,0.55,75.66,78.6,63,63.36,rain
2013-08-20,56.37,55.43,0.68,0.63,75.28,76.92,63,62.37,rain
2013-08-21,57.09,55.56,0.69,0.64,74.38,77.1,64,62.37,rain
2013-08-22,55.22,56.2,0.55,0.68,82,74.36,65.85,62.7,rain
2013-08-23,53.89,55.66,0.45,0.63,87.06,76.45,68.18,63.64,rain
2013-08-24,50.11,54.85,0.39,0.56,89.35,80.34,70.56,65.35,rain
2013-08-25,36.74,52.54,0.25,0.46,90,85.28,71.5,67.51,rain
2013-08-26,29.35,46.44,0.2,0.36,88,87.92,65.04,69.38,rain
2013-08-27,37.52,38.35,0.27,0.28,88.42,88.23,58.98,68.34,rain
2013-08-28,41.48,34.19,0.29,0.24,88.75,87.92,64.14,64.52,rain
2013-08-29,43.51,35.76,0.29,0.25,88,87.51,68.36,62.09,rain
2013-08-30,38.27,40.43,0.24,0.28,88,87.51,71.76,63.19,rain
2013-08-31,25.87,40.68,0.16,0.27,88.13,87.37,68.58,67.41,rain
2013-09-01,41.12,35.52,0.33,0.23,79,87.16,66.46,68.87,rain
2013-09-02,44.25,34.74,0.36,0.24,81.62,84.19,65.4,68.24,rain
2013-09-03,46.43,36.71,0.41,0.28,81,82.09,64,66.15,rain
2013-09-04,46.61,43.49,0.44,0.36,79,79.73,63.55,64.63,rain
2013-09-05,45.83,45.31,0.4,0.4,82,79.73,62.91,63.67,rain
2013-09-06,45.65,45.83,0.42,0.41,82.07,79.86,61.96,62.85,rain
2013-09-07,45.9,45.57,0.4,0.42,84,80.21,59.12,62.18,rain
2013-09-08,42.92,45.34,0.35,0.4,86,81.86,58.52,60.72,rain
2013-09-09,42.08,44.38,0.32,0.39,87.53,83.18,59.91,59.27,rain
2013-09-10,41.49,43.2,0.31,0.35,88,84.98,61.87,58.59,rain
2013-09-11,40.5,41.74,0.29,0.32,89.67,86.3,60.7,59.5,rain
2013-09-12,37.42,40.94,0.25,0.3,91.53,87.52,60.02,60.22,rain
2013-09-13,38.09,39.41,0.24,0.28,88,88.84,70.76,60.25,rain
2013-09-14,41.5,38.28,0.34,0.26,82,88.84,64,63.19,rain
2013-09-15,46.58,38.61,0.52,0.27,75,86.3,58.99,64.28,rain
2013-09-16,43.27,41.64,0.53,0.36,72.42,80.85,54.68,63.94,rain
2013-09-17,31.89,43.35,0.31,0.46,77,75.71,52.69,58.63,rain
2013-09-18,36.83,40.17,0.36,0.45,77.87,74.06,52.42,54.9,rain
2013-09-19,40.05,36.96,0.37,0.4,79.15,75.01,54.72,52.73,rain
2013-09-20,41.4,35.89,0.37,0.34,82.36,77.23,55.62,52.74,rain
2013-09-21,31.07,39.03,0.23,0.36,87.7,79,57.31,53.71,rain
2013-09-22,34.19,37.13,0.28,0.32,82,82.24,56.88,55.32,rain
2013-09-23,25.78,35.2,0.25,0.29,67.84,83.18,57.64,56.04,rain
2013-09-24,31.21,30.04,0.32,0.25,71.08,78.39,53.6,56.7,rain
2013-09-25,33.89,30.09,0.34,0.28,73.86,72.9,53.92,55.48,rain
2013-09-26,37.02,29.99,0.39,0.3,76.22,70.22,53.96,54.5,rain
2013-09-27,38.97,33.7,0.39,0.35,78.83,72.98,54.43,53.29,rain
2013-09-28,40.81,36.26,0.39,0.37,80.37,75.54,54.61,53.56,rain
2013-09-29,37.35,38.54,0.35,0.39,79,77.69,54.31,53.79,rain
2013-09-30,34.89,38.65,0.31,0.37,78.51,78.61,54.78,53.91,rain
2013-10-01,35.9,37.31,0.32,0.35,79.47,78.5,54.44,54.02,rain
2013-10-02,32.85,35.69,0.28,0.32,81.16,78.2,55.8,53.96,rain
2013-10-03,34,34.2,0.3,0.3,81.92,78.92,52.91,54.46,rain
2013-10-04,31.23,33.91,0.28,0.3,84.47,80.04,52.39,53.84,rain
2013-10-05,24.94,32.37,0.2,0.28,85.21,81.69,55.87,53.16,rain
2013-10-06,28.49,29.76,0.24,0.26,84,83.03,53.03,53.19,rain
2013-10-07,30.03,27.94,0.26,0.24,82.62,83.71,53.77,53.23,rain
2013-10-08,29.32,27.54,0.24,0.23,86.63,83.1,53.2,53.68,rain
2013-10-09,30.9,28.99,0.27,0.24,82.91,83.57,52.67,52.8,rain
2013-10-10,32.86,29.78,0.28,0.25,81.01,83.21,54.4,52.68,rain
2013-10-11,25.69,30.72,0.23,0.26,81.63,82.68,54.49,52.89,rain
2013-10-12,26.37,29.52,0.26,0.26,70.61,81.03,56.11,53.31,rain
2013-10-13,33.19,28.02,0.39,0.25,66.76,76.97,50.71,54.45,rain
2013-10-14,29.62,28.13,0.34,0.29,64.79,72.27,53.92,53.23,rain
2013-10-15,29.47,29.43,0.36,0.33,68.78,66.71,45.98,53.04,rain
2013-10-16,30.42,30.45,0.36,0.36,70.46,66.11,45.09,49.7,rain
2013-10-17,26.28,29.54,0.31,0.35,67.36,67.33,47.09,47.85,rain
2013-10-18,28.5,28.44,0.33,0.34,68.32,68.18,48.92,45.59,rain
2013-10-19,28.59,28.12,0.36,0.33,68.91,68.03,43.3,46.56,rain
2013-10-20,28.89,27.51,0.37,0.33,69.99,67.51,41.48,45.97,rain
2013-10-21,27.65,28.37,0.35,0.35,70.15,68.38,41.78,44.12,rain
2013-10-22,25.26,28.09,0.33,0.36,70,68.99,40.25,41.76,rain
2013-10-23,23.32,26.99,0.31,0.35,69.09,69.35,40.24,40.76,rain
2013-10-24,28.66,25.16,0.36,0.33,70.93,69.05,41.76,40.35,rain
2013-10-25,24.03,25.49,0.31,0.33,70.32,69.31,40.23,40.34,rain
2013-10-26,21.27,25.08,0.3,0.32,66.07,69.41,39.16,40.34,rain
2013-10-27,22.43,24.41,0.31,0.32,64.7,68.42,42.1,39.98,rain
2013-10-28,23.62,22.35,0.33,0.3,63.78,66.36,42.71,40.09,rain
2013-10-29,28.04,22.22,0.46,0.31,59.13,64.2,39.29,40.91,rain
2013-10-30,27.92,24.45,0.47,0.36,58.98,61.91,36.13,40.95,rain
2013-10-31,26.07,26.26,0.41,0.42,58.38,60.02,37.88,38.98,rain
2013-11-01,22.87,27.07,0.37,0.44,58.99,58.24,35.75,37.39,rain
2013-11-02,24.9,25.36,0.39,0.41,58.54,58.2,41.93,36.22,rain
2013-11-03,18.55,24.37,0.35,0.39,61.61,58.05,33.21,38.13,rain
2013-11-04,15.49,21.89,0.3,0.37,60.38,59.12,32.77,36.59,rain
2013-11-05,19.68,19.45,0.36,0.34,58.06,59.57,33.51,35.61,rain
2013-11-06,16.33,17.73,0.34,0.33,59.01,59.42,33.26,32.83,rain
2013-11-07,16.78,17,0.32,0.33,58.57,58.56,32.59,32.85,rain
2013-11-08,9.43,17.42,0.24,0.34,64.37,57.96,32.27,32.79,rain
2013-11-09,13.45,14.04,0.3,0.3,55,60.04,39,32.38,rain
2013-11-10,26.32,13.09,0.63,0.28,42.83,58.72,34,34.27,rain
2013-11-11,27.01,16.24,0.63,0.39,44.51,53.53,34,34.74,rain
2013-11-12,28.65,22.04,0.8,0.51,37.96,46.97,32,35.31,rain
2013-11-13,28.29,27.05,0.74,0.68,42.52,41.35,31.99,33,rain
2013-11-14,27.73,27.7,0.73,0.72,45.28,41.25,28.02,32.34,rain
2013-11-15,26.28,27.94,0.71,0.75,46.83,41.5,25.73,30.36,rain
2013-11-16,25.32,27.16,0.68,0.72,46.75,44.43,24.97,28.29,rain
2013-11-17,24.3,26.18,0.65,0.7,47.23,45.82,24.03,25.98,rain
2013-11-18,23.39,25.05,0.62,0.67,48.36,46.47,24.5,24.66,rain
2013-11-19,22.68,24.09,0.63,0.64,45.12,46.97,25.73,24.26,rain
2013-11-20,17.59,23.22,0.54,0.63,46,46.43,25.26,24.51,rain
2013-11-21,-0.79,21.01,0.26,0.59,48,46.03,29.45,24.91,rain
2013-11-22,23.04,13.03,0.77,0.47,34,45.91,25.13,26.55,snow
2013-11-23,18.63,13.15,0.66,0.52,37.31,42.24,20.96,26.35,snow
2013-11-24,19.4,13.49,0.63,0.56,41.28,39.37,22.09,24.93,snow
2013-11-25,20.05,20.15,0.62,0.68,41,37.15,23.47,22.5,rain
2013-11-26,20.29,19.17,0.63,0.63,41.87,39.46,24.79,21.95,rain
2013-11-27,18.5,19.71,0.61,0.62,40.2,40.97,22.58,23.22,snow
2013-11-28,18.07,19.42,0.59,0.61,42.05,40.61,22.73,23.38,snow
2013-11-29,17.39,18.76,0.56,0.6,44.8,40.96,22.12,23.13,rain
2013-11-30,16.54,17.81,0.52,0.58,46.34,41.93,23.42,22.25,rain
2013-12-01,16.91,17.16,0.52,0.55,45.75,43.95,23.64,22.53,rain
2013-12-02,16.64,16.78,0.5,0.53,45,45.17,23.56,22.83,rain
2013-12-03,15.14,16.53,0.5,0.51,43.58,45.24,23.44,23.3,rain
2013-12-04,15.51,16.07,0.54,0.5,42.67,44.33,22.72,23.31,snow
2013-12-05,15.1,15.61,0.53,0.51,42.22,43.31,22.99,23.01,snow
2013-12-06,14.3,15.1,0.5,0.52,43,42.4,22.26,22.82,snow
2013-12-07,14.68,14.82,0.56,0.52,37.81,42.2,23,22.43,snow
2013-12-08,14.48,14.55,0.57,0.52,37.67,40.6,20.87,22.52,snow
2013-12-09,14.7,14.34,0.6,0.54,37.36,39.1,19.47,21.82,snow
2013-12-10,15.57,14.47,0.61,0.57,37.07,37.24,19.48,20.9,snow
2013-12-11,16.05,14.77,0.67,0.59,35.21,36.99,17.64,19.74,snow
2013-12-12,16.73,15.29,0.65,0.62,37.96,36.18,19.76,18.67,snow
2013-12-13,15.6,15.96,0.56,0.64,42.49,36.38,22.95,18.77,snow
2013-12-14,16.43,15.97,0.64,0.62,38.69,38.17,21,19.92,snow
2013-12-15,16.07,16.09,0.64,0.61,37.22,39.32,19.77,21.02,snow
2013-12-16,16.44,15.87,0.63,0.61,37.7,39.07,18.06,21.03,snow
2013-12-17,17.38,16.15,0.61,0.63,40.36,37.49,22.2,19.41,snow
2013-12-18,16.23,16.46,0.64,0.62,37.2,38.04,18.42,19.81,snow
2013-12-19,16.37,16.52,0.53,0.62,41.87,38.04,26.79,19.36,snow
2013-12-20,20.68,16.49,0.78,0.59,31.99,39.41,19.85,22.25,snow
2013-12-21,21.03,17.58,0.81,0.64,30,36.65,22.46,21.47,snow
2013-12-22,19.3,19.17,0.77,0.7,30.61,34.27,20.38,22.8,snow
2013-12-23,16.42,20.13,0.75,0.78,30.73,30.56,15.96,20.69,snow
2013-12-24,18.62,18.73,0.75,0.77,28.84,30.14,23,19.4,snow
2013-12-25,17.57,17.93,0.71,0.75,31.69,29.76,20.28,19.58,snow
2013-12-26,16.82,17.36,0.73,0.73,29.02,30.12,21.42,19.55,snow
2013-12-27,16.65,17.49,0.78,0.72,27.16,29.55,19,21.35,snow
2013-12-28,15.34,16.84,0.78,0.73,26.24,29,17.71,20.03,snow
2013-12-29,14.73,16.11,0.76,0.76,26.99,27.2,13.97,19.18,snow
2013-12-30,14.73,15.42,0.71,0.77,28.24,26.53,19,16.72,snow
2013-12-31,11.88,14.78,0.71,0.74,25.93,26.89,14.34,16.72,snow
2014-01-01,12.1,13.64,0.71,0.72,29.58,26.78,14,15.61,snow
2014-01-02,11.58,12.77,0.71,0.7,30.88,27.64,11.72,15.62,snow
2014-01-03,11.46,11.73,0.71,0.7,30.29,28.51,10.96,13.22,snow
2014-01-04,11.2,11.6,0.65,0.7,32,29.95,12,12.1,snow
2014-01-05,11.14,11.3,0.61,0.68,35.16,30.75,12.36,11.44,snow
2014-01-06,9.59,11.15,0.62,0.65,30.12,32.16,14,11.66,snow
2014-01-07,12.79,10.54,0.73,0.62,26.53,32.1,13.67,12.66,snow
2014-01-08,12.67,11.06,0.79,0.65,23.3,30.3,14,13.21,snow
2014-01-09,9.77,11.57,0.7,0.71,25.77,26.38,10,13.75,snow
2014-01-10,11.94,11.63,0.68,0.73,30,24.95,16.12,12.43,snow
2014-01-11,10.1,11.35,0.66,0.72,30.13,26.09,10.19,13.24,snow
2014-01-12,9.69,10.5,0.65,0.67,30.76,28.35,10.02,11.98,snow
2014-01-13,10.67,10.47,0.64,0.66,32.58,29.99,13.03,11.99,snow
2014-01-14,11.03,10.05,0.62,0.64,32.95,30.85,13.09,10.97,snow
2014-01-15,10.9,10.36,0.61,0.63,33.51,31.78,12.5,11.93,snow
2014-01-16,11.07,10.76,0.6,0.62,34.3,32.68,12.02,12.74,snow
2014-01-17,11.59,10.89,0.57,0.6,39.58,33.25,16,12.41,snow
2014-01-18,10.66,11.07,0.58,0.59,34.16,35.44,14.72,13.37,snow
2014-01-19,11.1,11,0.58,0.58,35.36,35.65,14.22,14.1,snow
2014-01-20,11.81,11.01,0.56,0.57,36.76,36,17.46,14.83,snow
2014-01-21,11.28,11.08,0.54,0.57,37.99,35.07,17.02,15.31,snow
2014-01-22,10.54,11.28,0.49,0.55,41,36.34,18.46,16.07,snow
2014-01-23,11.41,11.1,0.49,0.52,41.87,38.2,20.83,17.47,snow
2014-01-24,11.09,10.97,0.49,0.5,39.87,39.88,18.56,18.58,snow
2014-01-25,10.69,10.9,0.5,0.49,39.29,40.5,18.87,19.09,snow
2014-01-26,11.31,10.95,0.46,0.49,43.59,39.94,19.64,19.23,snow
2014-01-27,10.49,10.92,0.44,0.48,43.12,40.51,21.15,18.83,snow
2014-01-28,11.07,10.72,0.4,0.46,50.86,41.58,21.17,19.69,rain
2014-01-29,11.34,10.85,0.39,0.43,48.73,45.4,24.44,20.45,rain
2014-01-30,12.1,10.86,0.39,0.41,48.65,47.09,23.63,22.03,rain
2014-01-31,9.49,11.39,0.27,0.39,59,48.92,29,22.85,rain
2014-02-01,14,10.87,0.4,0.35,50.23,51.61,26.01,25.43,rain
2014-02-02,11.42,11.74,0.4,0.35,43.29,52.1,26.5,25.95,rain
2014-02-03,11.21,11.52,0.49,0.35,32,50.33,24.12,26.9,snow
2014-02-04,18.14,12.09,0.72,0.43,32.25,41.42,23.99,25.29,snow
2014-02-05,20.18,13.45,0.84,0.53,30.82,35.49,16,24.62,snow
2014-02-06,18.29,16.34,0.81,0.68,32.04,31.37,19.5,21.16,snow
2014-02-07,17.43,18.68,0.78,0.78,30.23,31.39,18,19.63,snow
2014-02-08,16.37,18.45,0.77,0.8,33.57,30.72,17.97,17.66,snow
2014-02-09,14.48,17.19,0.7,0.78,32.15,31.63,18,18.31,snow
2014-02-10,13.59,15.93,0.67,0.74,33.53,31.66,16,17.81,snow
2014-02-11,14.5,14.67,0.66,0.71,35.66,32.75,16,17.15,snow
2014-02-12,15.11,14.05,0.66,0.67,39.52,33.44,18.57,16.5,snow
2014-02-13,16.53,14.26,0.64,0.66,40.57,35.87,19,16.69,snow
2014-02-14,17.9,15.23,0.62,0.65,43.45,38.2,21,17.68,snow
2014-02-15,15.32,16.35,0.51,0.63,45.42,40.77,23,19.33,rain
2014-02-16,14.37,16.42,0.48,0.58,48.46,42.72,23,20.79,rain
2014-02-17,13.36,15.7,0.49,0.53,39.94,45.32,21,22.11,snow
2014-02-18,14.22,14.21,0.54,0.49,39.49,44.16,21.96,22.11,snow
2014-02-19,15.16,13.84,0.5,0.5,42.82,42.2,23.16,21.77,rain
2014-02-20,18.94,14.1,0.55,0.5,43.28,40.34,25.3,21.82,rain
2014-02-21,19.63,15.95,0.52,0.52,50.2,41.44,27.88,23.24,rain
2014-02-22,16.47,17.73,0.44,0.52,50.29,44.98,29.6,25.19,rain
2014-02-23,14.78,18.16,0.39,0.5,50.28,47.44,28.21,27.32,rain
2014-02-24,7.65,16.79,0.3,0.45,51.36,49.75,29,28.28,rain
2014-02-25,4.66,12.84,0.24,0.37,49.11,50.14,30,28.65,rain
2014-02-26,9.43,8.94,0.35,0.31,42.37,49.75,30,28.78,rain
