inspec_id,permit_id,insp_date_x,insp_timein,insp_type,crit_viol,non_crit_viol,crit_viol_cos,crit_viol_rpt,non_crit_viol_cos,non_crit_viol_rpt,crit_viol_tbr,non_crit_viol_tbr
105164,5853,2013-06-12,18:20:00,Routine,5.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0
105166,3794,2013-06-12,14:45:00,Routine,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
105169,5852,2013-06-14,10:45:00,Routine,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
105185,1992,2013-06-26,19:00:00,Routine,3.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0
119160,2477,2013-07-12,18:00:00,Routine,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
119161,6643,2013-07-12,19:10:00,Routine,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
119168,5357,2013-07-24,18:00:00,Routine,7.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0
119179,6471,2013-08-02,14:15:00,Routine,6.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0
119183,3500,2013-08-07,10:30:00,Routine,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
119191,2981,2013-08-09,13:00:00,Routine,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0
119198,6566,2013-08-14,12:23:00,Routine,4.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0
119203,3372,2013-08-16,12:45:00,Routine,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
119206,147242,2013-08-19,11:20:00,Routine,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
119209,3319,2013-08-20,12:00:00,Routine,5.0,1.0,2.0,0.0,1.0,0.0,3.0,0.0
119210,2019,2013-08-20,14:00:00,Routine,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
119222,6732,2013-09-05,11:05:00,Routine,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
119224,2336,2013-09-06,13:45:00,Routine,7.0,2.0,1.0,0.0,0.0,0.0,6.0,2.0
119226,3031,2013-09-05,18:45:00,Routine,5.0,3.0,0.0,0.0,0.0,0.0,5.0,3.0
119251,3322,2013-09-24,11:00:00,Routine,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0
119254,3024,2013-09-24,14:30:00,Routine,3.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0
119259,7059,2013-10-08,11:30:00,Routine,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
119261,3240,2013-10-15,11:00:00,Routine,4.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0
119263,3047,2013-10-18,11:45:00,Routine,6.0,3.0,0.0,0.0,0.0,0.0,6.0,3.0
119272,2606,2013-10-31,12:00:00,Routine,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
119280,137293,2013-11-07,13:45:00,Routine,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
119300,6692,2013-12-05,14:00:00,Routine,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
119313,7100,2014-01-14,13:30:00,Routine,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0
119323,6750,2014-01-23,10:00:00,Routine,12.0,4.0,6.0,0.0,0.0,0.0,6.0,4.0
119342,3205,2014-02-12,10:45:00,Routine,7.0,2.0,0.0,0.0,0.0,0.0,7.0,2.0
119344,2606,2014-02-18,10:30:00,Routine,3.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0
119345,2973,2014-02-19,10:30:00,Routine,8.0,4.0,3.0,0.0,0.0,0.0,5.0,4.0
119349,147482,2014-03-11,12:30:00,Routine,9.0,1.0,1.0,0.0,0.0,0.0,8.0,1.0
119356,1741,2014-03-24,11:00:00,Routine,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
119370,6997,2014-04-02,11:00:00,Routine,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0
119371,1311,2014-04-02,12:00:00,Routine,7.0,3.0,2.0,0.0,0.0,0.0,5.0,3.0
119389,2996,2014-05-05,11:00:00,Routine,1.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0
119402,2344,2014-06-02,10:50:00,Routine,1.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0
119409,2981,2014-06-13,11:00:00,Routine,2.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0
153377,840,2013-06-12,13:30:00,Routine,2.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0
153383,5666,2013-06-17,11:20:00,Routine,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
153385,5382,2013-06-18,14:00:00,Routine,5.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0
153398,6694,2013-07-11,14:30:00,Routine,3.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0
153401,1340,2013-07-25,12:00:00,Routine,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
153404,1339,2013-07-29,12:00:00,Routine,4.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
153408,1338,2013-07-31,14:15:00,Routine,3.0,4.0,1.0,0.0,0.0,0.0,2.0,4.0
153417,3798,2013-08-08,13:45:00,Routine,5.0,3.0,0.0,0.0,0.0,0.0,5.0,3.0
153421,5343,2013-08-28,13:27:00,Routine,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
153422,6087,2013-08-28,11:30:00,Routine,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
153424,6132,2013-08-29,14:10:00,Routine,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0
153434,1675,2013-12-11,12:30:00,Routine,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
153435,1675,2013-12-11,12:30:00,Routine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183118,725,2013-06-12,10:44:00,Routine,10.0,6.0,3.0,0.0,0.0,0.0,7.0,6.0
183120,2087,2013-06-12,11:10:00,Routine,10.0,2.0,6.0,0.0,0.0,0.0,4.0,2.0
183137,6402,2013-06-12,19:30:00,Routine,2.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0
183148,7196,2013-06-12,22:40:00,Routine,4.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0
183160,6177,2013-06-12,11:45:00,Routine,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
183181,2860,2013-06-17,12:10:00,Routine,10.0,3.0,4.0,0.0,0.0,0.0,6.0,3.0
183220,147277,2013-06-19,12:05:00,Routine,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
183240,5648,2013-06-19,20:00:00,Routine,4.0,4.0,1.0,0.0,0.0,0.0,3.0,4.0
183241,2559,2013-06-20,18:00:00,Routine,6.0,3.0,0.0,0.0,0.0,0.0,6.0,3.0
183255,5877,2013-06-19,19:30:00,Routine,8.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0
183261,5327,2013-06-20,19:25:00,Routine,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
183277,611,2013-06-19,12:10:00,Routine,5.0,3.0,0.0,0.0,0.0,0.0,5.0,3.0
183279,6318,2013-06-19,12:55:00,Routine,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0
183295,3415,2013-06-24,14:04:00,Routine,9.0,6.0,4.0,0.0,1.0,0.0,5.0,5.0
183306,147319,2013-06-20,13:45:00,Routine,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
183307,2303,2013-06-24,11:15:00,Routine,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
183356,5626,2013-06-25,17:55:00,Routine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183373,7084,2013-06-25,10:32:00,Routine,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
183390,6531,2013-06-27,18:00:00,Routine,4.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0
183439,147481,2013-07-02,13:00:00,Routine,3.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0
183482,147252,2013-07-08,09:59:00,Routine,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0
183499,4553,2013-07-10,10:30:00,Routine,4.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0
183518,93291,2013-07-10,17:45:00,Routine,3.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0
183531,4671,2013-07-11,13:04:00,Routine,2.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
183580,4517,2013-07-12,10:30:00,Routine,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
183582,6878,2013-07-09,19:20:00,Routine,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
183583,147357,2013-07-12,12:30:00,Routine,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
183596,3590,2013-07-12,10:35:00,Routine,4.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
183609,5879,2013-07-11,13:00:00,Routine,3.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0
183631,1817,2013-07-17,10:45:00,Routine,6.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0
183650,5915,2013-07-16,17:10:00,Routine,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0
183682,5825,2013-07-22,13:05:00,Routine,4.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0
183689,5056,2013-07-18,19:00:00,Routine,6.0,5.0,0.0,0.0,0.0,0.0,6.0,5.0
183707,5137,2013-07-23,11:45:00,Routine,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0
183721,1928,2013-07-19,13:15:00,Routine,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
183738,5508,2013-07-24,19:30:00,Routine,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
183773,147343,2013-07-26,13:19:00,Routine,3.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0
183776,147411,2013-07-25,20:50:00,Routine,5.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0
183814,532,2013-07-25,13:17:00,Routine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183820,2056,2013-07-29,11:10:00,Routine,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0
183825,3470,2013-07-29,11:30:00,Routine,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0
183830,6249,2013-07-30,13:30:00,Routine,4.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0
183832,2298,2013-07-30,11:30:00,Routine,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
183848,2149,2013-07-30,14:30:00,Routine,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
183882,7139,2013-07-29,14:10:00,Routine,5.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0
183887,2076,2013-07-25,12:00:00,Routine,3.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0
183911,1536,2013-07-31,12:10:00,Routine,3.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0
183939,4181,2013-08-02,14:44:00,Routine,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
183963,4408,2013-08-05,11:49:00,Routine,3.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0
183983,5735,2013-08-06,13:45:00,Routine,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
183986,6750,2013-08-06,13:00:00,Routine,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
183997,147391,2013-08-06,11:45:00,Routine,5.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0
184001,2048,2013-08-06,19:25:00,Routine,3.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0
184010,4041,2013-07-29,13:00:00,Routine,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
184016,5578,2013-08-06,19:05:00,Routine,4.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0
184029,2996,2013-08-07,12:00:00,Routine,5.0,4.0,4.0,0.0,1.0,0.0,1.0,3.0
184043,4902,2013-08-06,18:40:00,Routine,3.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0
184044,5383,2013-08-06,20:00:00,Routine,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
184051,2227,2013-08-07,17:40:00,Routine,3.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0
184052,6682,2013-08-07,15:00:00,Routine,4.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0
184054,6872,2013-08-07,19:40:00,Routine,6.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0
184055,2962,2013-08-08,10:50:00,Routine,4.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
184065,3628,2013-08-08,10:45:00,Routine,5.0,2.0,3.0,0.0,1.0,0.0,2.0,1.0
184066,4018,2013-08-08,14:00:00,Routine,4.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0
184068,1408,2013-08-08,10:40:00,Routine,5.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0
184084,2435,2013-08-08,11:30:00,Routine,3.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0
192115,4799,2013-06-14,11:10:00,Routine,4.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0
192117,2876,2013-06-17,14:25:00,Routine,3.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0
192140,3528,2013-08-01,13:30:00,Routine,8.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0
192142,2973,2013-08-06,10:30:00,Routine,9.0,6.0,4.0,0.0,1.0,0.0,5.0,5.0
192156,1953,2013-08-22,23:45:00,Routine,3.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0
198090,867,2013-08-09,11:47:00,Routine,1.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0
198130,2624,2013-08-12,10:00:00,Routine,1.0,7.0,0.0,0.0,0.0,0.0,1.0,7.0
198133,2622,2013-08-12,11:45:00,Routine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198137,1914,2013-08-12,14:00:00,Routine,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
198146,2767,2013-08-12,13:30:00,Routine,9.0,5.0,4.0,0.0,0.0,0.0,5.0,5.0
198162,2623,2013-08-12,11:00:00,Routine,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
198195,5534,2013-08-14,09:30:00,Routine,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
198259,7115,2013-08-19,10:30:00,Routine,6.0,2.0,2.0,0.0,1.0,0.0,4.0,1.0
198267,137296,2013-08-19,13:30:00,Routine,3.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0
198282,4772,2013-08-19,14:10:00,Routine,4.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0
198285,6497,2013-08-20,10:35:00,Routine,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0
198290,6275,2013-08-20,14:00:00,Routine,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
198302,3809,2013-08-20,11:00:00,Routine,3.0,3.0,1.0,0.0,0.0,0.0,2.0,3.0
198317,2862,2013-08-21,13:45:00,Routine,4.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
198318,3449,2013-08-20,14:15:00,Routine,6.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0
198325,1720,2013-08-22,08:42:00,Routine,3.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0
198327,4449,2013-08-16,13:30:00,Routine,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
198349,1362,2013-08-22,13:45:00,Routine,5.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0
198387,5669,2013-08-23,12:55:00,Routine,7.0,3.0,2.0,0.0,0.0,0.0,5.0,3.0
198391,5512,2013-08-26,12:02:00,Routine,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
198401,2919,2013-08-23,14:00:00,Routine,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
198423,4221,2013-08-26,14:00:00,Routine,3.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0
198431,4028,2013-08-23,12:30:00,Routine,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
198457,147258,2013-08-28,12:29:00,Routine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198502,2433,2013-08-28,18:15:00,Routine,4.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0
198503,7219,2013-08-28,16:45:00,Routine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198505,1741,2013-08-29,10:35:00,Routine,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
198573,5150,2013-09-04,11:40:00,Routine,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
198591,6861,2013-09-04,18:55:00,Routine,6.0,4.0,2.0,0.0,0.0,0.0,4.0,4.0
198613,6891,2013-09-05,14:25:00,Routine,3.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0
198614,4789,2013-09-05,17:30:00,Routine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198619,3854,2013-09-05,13:15:00,Routine,3.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0
198620,6871,2013-09-05,17:30:00,Routine,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
198660,6462,2013-09-06,13:00:00,Routine,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
198680,6392,2013-09-05,10:15:00,Routine,5.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0
198695,3980,2013-09-03,14:15:00,Routine,4.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0
198704,1516,2013-09-11,10:15:00,Routine,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
198712,5131,2013-09-11,10:10:00,Routine,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0
198731,2364,2013-09-09,10:30:00,Routine,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
198746,1767,2013-09-12,14:05:00,Routine,7.0,3.0,0.0,0.0,0.0,0.0,7.0,3.0
198759,2382,2013-09-13,09:20:00,Routine,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
198760,2380,2013-09-13,11:03:00,Routine,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
198761,2376,2013-09-13,12:07:00,Routine,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
198787,147239,2013-09-16,10:10:00,Routine,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
198800,6788,2013-09-16,12:45:00,Routine,6.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0
198816,5515,2013-09-17,13:15:00,Routine,3.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0
198843,5061,2013-09-17,14:20:00,Routine,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
198849,1064,2013-08-22,15:00:00,Routine,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
198850,3556,2013-09-05,11:35:00,Routine,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
198852,3447,2013-09-16,13:00:00,Routine,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
198863,2153,2013-09-18,10:30:00,Routine,4.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0
198866,2057,2013-09-18,12:20:00,Routine,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0
198873,5931,2013-09-18,11:00:00,Routine,6.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0
198888,2654,2013-09-19,13:05:00,Routine,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
198897,5171,2013-09-19,12:25:00,Routine,6.0,2.0,2.0,0.0,0.0,0.0,4.0,2.0
198899,2244,2013-09-19,10:00:00,Routine,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
198900,2310,2013-09-19,13:45:00,Routine,5.0,2.0,1.0,0.0,0.0,0.0,4.0,2.0
198904,2150,2013-09-19,11:15:00,Routine,3.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0
198916,1328,2013-09-20,14:10:00,Routine,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
198919,4022,2013-09-20,10:00:00,Routine,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
198923,1222,2013-09-20,14:20:00,Routine,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
198928,6220,2013-09-19,12:40:00,Routine,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
198930,1855,2013-09-20,12:55:00,Routine,5.0,3.0,1.0,0.0,0.0,0.0,4.0,3.0
198945,1467,2013-09-23,10:15:00,Routine,3.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0
198956,1904,2013-09-23,10:30:00,Routine,5.0,3.0,1.0,0.0,0.0,0.0,4.0,3.0
198961,3786,2013-09-23,11:15:00,Routine,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
198971,3882,2013-09-19,10:15:00,Routine,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
198984,3724,2013-09-24,13:45:00,Routine,3.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0
198994,3259,2013-09-20,10:30:00,Routine,3.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0
198995,2359,2013-09-24,09:30:00,Routine,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0
198997,3531,2013-09-20,12:15:00,Routine,5.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0
198999,1248,2013-09-25,09:30:00,Routine,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
199003,6545,2013-09-25,11:00:00,Routine,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
199036,3278,2013-09-26,10:50:00,Routine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199040,5557,2013-09-26,12:16:00,Routine,5.0,4.0,3.0,0.0,0.0,0.0,2.0,4.0
199043,3904,2013-09-26,11:00:00,Routine,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
199045,3917,2013-09-26,12:20:00,Routine,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
199056,6527,2013-09-26,13:30:00,Routine,4.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0
199061,1496,2013-09-27,13:15:00,Routine,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0
199073,5909,2013-09-27,14:00:00,Routine,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0
199090,3632,2013-09-27,12:30:00,Routine,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0
199094,3294,2013-09-30,14:05:00,Routine,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0
199097,2903,2013-09-30,11:30:00,Routine,1.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0
199122,137240,2013-10-01,14:50:00,Routine,5.0,2.0,1.0,1.0,0.0,0.0,4.0,2.0
199125,6068,2013-10-01,14:00:00,Routine,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
199146,3299,2013-10-01,13:15:00,Routine,7.0,2.0,1.0,0.0,1.0,0.0,6.0,1.0
199154,4599,2013-10-02,11:40:00,Routine,7.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0
199159,4209,2013-10-02,10:05:00,Routine,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
199174,1153,2013-10-01,13:00:00,Routine,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
199177,1377,2013-10-02,11:35:00,Routine,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
199180,7088,2013-10-02,11:45:00,Routine,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
199190,3902,2013-10-03,10:40:00,Routine,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
199193,611,2013-10-03,11:25:00,Routine,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
199234,4070,2013-10-07,13:15:00,Routine,2.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
199236,5696,2013-10-07,15:00:00,Routine,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
199242,5936,2013-10-07,13:40:00,Routine,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
199247,1889,2013-10-04,13:55:00,Routine,4.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0
199249,6390,2013-10-07,14:50:00,Routine,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0
199257,3444,2013-10-08,12:50:00,Routine,3.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0
199276,6069,2013-10-09,11:40:00,Routine,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0
199333,1678,2013-10-11,11:00:00,Routine,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
199336,2981,2013-10-10,13:30:00,Routine,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
199390,4292,2013-10-16,16:01:00,Routine,3.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0
199393,147713,2013-10-16,10:21:00,Routine,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
199412,4758,2013-10-17,14:15:00,Routine,3.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0
199424,1477,2013-10-17,12:30:00,Routine,3.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0
199435,147313,2013-10-18,10:18:00,Routine,13.0,4.0,5.0,0.0,1.0,0.0,8.0,3.0
199447,3458,2013-10-18,12:30:00,Routine,7.0,4.0,1.0,0.0,0.0,0.0,6.0,4.0
199448,3454,2013-10-18,10:50:00,Routine,5.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0
199451,1054,2013-10-18,14:00:00,Routine,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0
199454,2703,2013-10-18,11:15:00,Routine,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0
199472,2023,2013-10-21,14:30:00,Routine,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
199479,147368,2013-10-21,11:05:00,Routine,7.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0
199483,3285,2013-10-18,11:30:00,Routine,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0
199503,1044,2013-10-22,00:09:00,Routine,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
199506,757,2013-10-21,13:31:00,Routine,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0
199512,5719,2013-10-17,13:45:00,Routine,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
199519,3827,2013-10-22,13:38:00,Routine,5.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0
199523,6792,2013-10-22,13:45:00,Routine,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
199541,784,2013-10-23,16:01:00,Routine,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
199551,2415,2013-10-24,10:55:00,Routine,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
199559,6491,2013-10-24,15:13:00,Routine,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0
199591,2037,2013-10-28,12:00:00,Routine,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
199598,871,2013-10-25,11:06:00,Routine,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
199621,147417,2013-10-29,10:10:00,Routine,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
199626,3118,2013-10-29,23:45:00,Routine,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
199629,800,2013-10-29,13:35:00,Routine,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
199630,3119,2013-10-29,14:00:00,Routine,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
199631,7084,2013-10-29,15:04:00,Routine,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
199632,3555,2013-10-28,14:00:00,Routine,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0
