,inspec_id,permit_id,insp_date_x,insp_timein,insp_type,crit_viol,non_crit_viol,crit_viol_cos,crit_viol_rpt,non_crit_viol_cos,non_crit_viol_rpt,crit_viol_tbr,non_crit_viol_tbr,lat,lon,risk,insp_badge
1435,810422,2833,2015-05-14,13:43:00,Routine,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,38.9020797,-77.0607409,2,64.0
1436,205156,1376,2014-07-25,13:37:00,Routine,11.0,3.0,5.0,0.0,0.0,0.0,6.0,3.0,38.8954087,-77.0274478,4,89.0
1437,607004,1376,2015-01-12,12:45:00,Routine,8.0,2.0,2.0,0.0,0.0,0.0,6.0,2.0,38.8954087,-77.0274478,4,624.0
1438,821510,1376,2016-01-11,11:25:00,Routine,5.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,38.8954087,-77.0274478,4,64.0
1439,205172,5664,2014-07-23,12:25:00,Routine,12.0,2.0,6.0,0.0,0.0,0.0,6.0,2.0,38.9134282,-77.0451801,3,121.0
1440,811217,5664,2015-06-11,12:10:00,Routine,9.0,2.0,3.0,0.0,0.0,0.0,6.0,2.0,38.9134282,-77.0451801,3,607.0
1441,205189,2453,2014-07-23,14:13:00,Routine,4.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,38.9098936,-77.0463315,4,612.0
1442,205231,1207,2014-08-02,14:10:00,Routine,6.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,38.9020684,-77.0255225,4,422.0
1443,606780,1207,2014-12-30,12:00:00,Routine,11.0,2.0,4.0,0.0,0.0,0.0,7.0,2.0,38.9020684,-77.0255225,4,603.0
1444,205234,147896,2014-08-02,17:12:00,Routine,3.0,3.0,2.0,0.0,1.0,0.0,1.0,2.0,38.9121127,-77.0323255,3,612.0
1445,814009,147896,2015-10-09,11:00:00,Routine,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,38.9121127,-77.0323255,3,107.0
1446,205265,6805,2014-08-06,11:50:00,Routine,5.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,38.929441,-77.032379,2,29.0
1447,610139,6805,2015-02-26,23:20:00,Routine,5.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,38.929441,-77.032379,2,82.0
1448,820028,6805,2015-11-03,11:40:00,Routine,4.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,38.929441,-77.032379,2,611.0
1449,205403,4373,2014-08-14,11:25:00,Routine,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,38.8825763,-76.9947021,3,26.0
1450,607746,4373,2015-02-04,10:30:00,Routine,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,38.8825763,-76.9947021,3,124.0
1451,811304,4373,2015-06-15,13:00:00,Routine,17.0,4.0,0.0,0.0,0.0,0.0,17.0,4.0,38.8825763,-76.9947021,3,89.0
1452,821535,4373,2016-01-12,13:35:00,Routine,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,38.8825763,-76.9947021,3,607.0
1453,825289,4373,2016-06-06,10:40:00,Routine,9.0,2.0,0.0,0.0,0.0,0.0,9.0,2.0,38.8825763,-76.9947021,3,607.0
1454,205407,1624,2014-08-14,11:35:00,Routine,13.0,3.0,4.0,0.0,0.0,0.0,9.0,3.0,38.9172897,-77.0304234,3,121.0
1455,607506,1624,2015-01-30,14:00:00,Routine,4.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,38.9172897,-77.0304234,3,54.0
1456,811324,1624,2015-06-15,12:35:00,Routine,8.0,2.0,3.0,0.0,0.0,0.0,5.0,2.0,38.9172897,-77.0304234,3,607.0
1457,822046,1624,2016-02-05,11:00:00,Routine,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,38.9172897,-77.0304234,3,422.0
1458,205411,2239,2014-08-14,13:10:00,Routine,5.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,38.915421,-77.031671,3,82.0
1459,610209,2239,2015-02-27,12:05:00,Routine,9.0,2.0,5.0,0.0,0.0,0.0,4.0,2.0,38.915421,-77.031671,3,121.0
1460,812963,2239,2015-08-27,14:00:00,Routine,6.0,1.0,3.0,2.0,0.0,1.0,3.0,1.0,38.915421,-77.031671,3,54.0
1461,824196,2239,2016-04-27,16:00:00,Routine,5.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,38.915421,-77.031671,3,64.0
1462,205469,1493,2014-08-15,11:25:00,Routine,5.0,2.0,4.0,0.0,0.0,0.0,1.0,2.0,38.8970626,-77.0394791,3,107.0
1463,810881,1493,2015-06-02,11:45:00,Routine,5.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,38.8970626,-77.0394791,3,54.0
1464,205476,148231,2014-08-18,10:30:00,Routine,4.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,38.9492409,-77.0826181,3,54.0
1465,205506,4522,2014-08-18,10:40:00,Routine,17.0,4.0,9.0,0.0,0.0,0.0,8.0,4.0,38.8875549,-77.0164717,3,89.0
1466,205516,1305,2014-08-18,10:00:00,Routine,6.0,1.0,4.0,0.0,0.0,0.0,2.0,1.0,38.9037749,-77.0596717,3,64.0
1467,811261,1305,2015-06-12,12:40:00,Routine,4.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,38.9037749,-77.0596717,3,607.0
1468,205534,148225,2014-08-19,10:19:00,Routine,6.0,2.0,3.0,0.0,0.0,0.0,3.0,2.0,38.8864887,-77.018728,3,89.0
1469,811743,148225,2015-06-25,11:30:00,Routine,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,38.8864887,-77.018728,3,124.0
1470,821241,148225,2015-12-29,11:30:00,Routine,3.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,38.8864887,-77.018728,3,607.0
1471,205558,1240,2014-08-19,14:00:00,Routine,5.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,38.9028929,-77.0391673,3,82.0
1472,811215,1240,2015-06-11,11:10:00,Routine,5.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,38.9028929,-77.0391673,3,607.0
1473,205679,147814,2014-08-25,11:36:00,Routine,5.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,38.9056872,-77.0630393,3,64.0
1474,205690,1924,2014-08-25,14:00:00,Routine,7.0,1.0,2.0,0.0,0.0,0.0,5.0,1.0,38.9110713,-77.0655063,3,64.0
1475,205705,2971,2014-08-22,10:30:00,Routine,7.0,1.0,2.0,0.0,0.0,0.0,5.0,1.0,38.9061158,-77.0650437,3,64.0
1476,813359,2971,2015-09-16,14:40:00,Routine,10.0,1.0,6.0,0.0,0.0,1.0,4.0,1.0,38.9061158,-77.0650437,3,82.0
1477,205743,4104,2014-08-26,10:00:00,Routine,7.0,2.0,2.0,0.0,1.0,0.0,5.0,1.0,38.8759012,-77.0008556,3,26.0
1478,610493,4104,2015-03-12,09:50:00,Routine,8.0,1.0,4.0,0.0,0.0,0.0,4.0,1.0,38.8759012,-77.0008556,3,89.0
1479,814304,4104,2015-10-21,11:45:00,Routine,6.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,38.8759012,-77.0008556,3,82.0
1480,820911,4104,2015-12-09,11:35:00,HACCP,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.8759012,-77.0008556,3,124.0
1481,824362,4104,2016-05-05,10:37:00,Routine,4.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,38.8759012,-77.0008556,3,29.0
1482,205800,2221,2014-08-28,13:00:00,Routine,4.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,38.9034664,-77.0428976,3,82.0
1483,607193,2221,2015-01-20,10:05:00,Routine,8.0,2.0,5.0,0.0,1.0,0.0,3.0,1.0,38.9034664,-77.0428976,3,607.0
1484,205896,172804,2014-09-03,11:01:00,Routine,12.0,5.0,7.0,0.0,0.0,0.0,5.0,5.0,38.9167619,-77.0285309,3,650.0
1485,607159,172804,2015-01-16,11:00:00,Routine,6.0,1.0,3.0,0.0,0.0,0.0,3.0,1.0,38.9167619,-77.0285309,3,82.0
1486,811137,172804,2015-06-09,12:50:00,Routine,7.0,1.0,2.0,0.0,0.0,0.0,5.0,1.0,38.9167619,-77.0285309,3,607.0
1487,822061,172804,2016-02-05,12:41:00,Routine,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,38.9167619,-77.0285309,3,422.0
1488,205903,3971,2014-09-03,11:45:00,Routine,5.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,38.9009038,-77.0359419,3,82.0
1489,606574,3971,2014-12-17,11:40:00,Routine,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,38.9009038,-77.0359419,3,82.0
1490,820506,3971,2015-11-20,10:15:00,Routine,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,38.9009038,-77.0359419,3,422.0
1491,404156,716,2014-09-12,11:45:00,Routine,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,38.9000346,-76.9842579,2,26.0
1492,824849,716,2016-05-20,17:30:00,Routine,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,38.9000346,-76.9842579,2,54.0
1493,404220,5351,2014-09-08,12:25:00,Routine,8.0,2.0,0.0,0.0,0.0,0.0,8.0,2.0,38.915358,-77.020254,3,59.0
1494,612056,5351,2015-04-22,11:30:00,Routine,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.915358,-77.020254,3,59.0
1495,813830,5351,2015-10-05,10:18:00,Routine,5.0,0.0,1.0,4.0,0.0,0.0,4.0,0.0,38.915358,-77.020254,3,611.0
1496,404310,147616,2014-09-19,13:15:00,Routine,5.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,38.910967,-77.031618,3,82.0
1497,811363,147616,2015-06-16,19:03:00,Routine,8.0,1.0,3.0,0.0,0.0,0.0,5.0,1.0,38.910967,-77.031618,3,650.0
1498,404372,148065,2014-09-19,00:05:00,Routine,7.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,38.8734522,-77.0015542,3,26.0
1499,611080,148065,2015-03-30,10:30:00,Routine,15.0,1.0,9.0,0.0,0.0,0.0,6.0,1.0,38.8734522,-77.0015542,3,89.0
1500,814194,148065,2015-10-19,11:45:00,Routine,4.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,38.8734522,-77.0015542,3,82.0
1501,822531,148065,2016-02-24,11:10:00,Routine,5.0,2.0,1.0,0.0,0.0,0.0,4.0,2.0,38.8734522,-77.0015542,3,607.0
1502,404375,6905,2014-09-23,10:00:00,Routine,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,38.9159888,-77.0237038,2,29.0
1503,810204,6905,2015-05-07,11:24:00,Routine,8.0,1.0,4.0,0.0,0.0,0.0,4.0,1.0,38.9159888,-77.0237038,2,29.0
1504,404378,172294,2014-09-23,12:35:00,Routine,6.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,38.9162871,-77.0242813,3,29.0
1505,611309,172294,2015-04-07,12:15:00,Routine,9.0,1.0,3.0,0.0,0.0,0.0,6.0,1.0,38.9162871,-77.0242813,3,29.0
1506,404444,1697,2014-09-25,11:03:00,Routine,8.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,38.9084482,-77.0439697,3,82.0
1507,811660,1697,2015-06-26,10:07:00,Routine,7.0,2.0,2.0,0.0,0.0,0.0,5.0,2.0,38.9084482,-77.0439697,3,88.0
1508,404483,1974,2014-09-26,11:35:00,Routine,4.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,38.912428,-77.0382431,3,29.0
1509,810807,1974,2015-05-29,11:10:00,Routine,7.0,3.0,5.0,0.0,1.0,0.0,2.0,2.0,38.912428,-77.0382431,3,607.0
1510,821549,1974,2016-01-12,12:28:00,Routine,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,38.912428,-77.0382431,3,422.0
1511,404505,6953,2014-09-29,10:30:00,Routine,3.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,38.9105126,-77.0442345,2,82.0
1512,810249,6953,2015-05-07,09:31:00,Routine,6.0,1.0,2.0,0.0,1.0,0.0,4.0,0.0,38.9105126,-77.0442345,2,88.0
1513,404632,147965,2014-10-02,10:20:00,Routine,10.0,1.0,2.0,0.0,0.0,0.0,8.0,1.0,38.8870165,-77.0255963,4,89.0
1514,820905,147965,2015-12-09,12:30:00,Routine,3.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,38.8870165,-77.0255963,4,607.0
1515,404636,6115,2014-10-02,12:35:00,Routine,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,38.8999047,-77.0403464,1,82.0
1516,404780,172454,2014-10-08,11:50:00,Routine,4.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,38.9042685,-76.9937768,2,29.0
1517,404823,7236,2014-10-01,13:00:00,Routine,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,38.879259,-76.9807804,3,59.0
1518,810305,7236,2015-05-11,10:20:00,Routine,12.0,2.0,2.0,0.0,1.0,0.0,10.0,1.0,38.879259,-76.9807804,3,607.0
1519,821524,7236,2016-01-12,10:40:00,Routine,3.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,38.879259,-76.9807804,3,422.0
1520,404881,2074,2014-10-15,10:30:00,Routine,4.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,38.913566,-77.045272,3,54.0
1521,610358,2074,2015-03-09,12:10:00,Routine,6.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,38.913566,-77.045272,3,29.0
1522,814317,2074,2015-10-21,11:25:00,Routine,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.913566,-77.045272,3,611.0
1523,824458,2074,2016-05-09,14:15:00,Routine,10.0,1.0,5.0,0.0,0.0,0.0,5.0,1.0,38.913566,-77.045272,3,26.0
1524,404922,7190,2014-10-16,14:00:00,Routine,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,38.9077796,-77.0242584,2,54.0
1525,404979,6424,2014-10-06,09:45:00,Routine,8.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,38.9031873,-77.043786,2,59.0
1526,610528,6424,2015-03-09,09:17:00,Routine,11.0,2.0,2.0,0.0,0.0,0.0,9.0,2.0,38.9031873,-77.043786,2,88.0
1527,405078,3637,2014-10-22,11:00:00,Routine,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,38.8983998,-77.0216171,3,64.0
1528,405158,137268,2014-10-25,16:20:00,Routine,5.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,38.9084931,-77.031491,3,422.0
1529,405163,2181,2014-10-25,16:45:00,Routine,6.0,3.0,0.0,0.0,0.0,0.0,6.0,3.0,38.9219075,-77.0436839,3,64.0
1530,811357,2181,2015-06-16,17:30:00,Routine,9.0,1.0,1.0,0.0,0.0,0.0,8.0,1.0,38.9219075,-77.0436839,3,64.0
1531,823596,2181,2016-04-05,18:25:00,Routine,6.0,2.0,3.0,0.0,0.0,0.0,3.0,2.0,38.9219075,-77.0436839,3,54.0
1532,405168,5642,2014-10-24,18:45:00,Routine,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,38.9046446,-77.0624715,3,64.0
1533,824574,5642,2016-05-11,17:34:00,Routine,4.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,38.9046446,-77.0624715,3,64.0
1534,405178,147803,2014-10-25,17:10:00,Routine,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,38.9143611,-77.0322091,4,54.0
1535,405203,172430,2014-10-27,11:50:00,Routine,4.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,38.8829367,-77.0163228,3,89.0
1536,810716,172430,2015-05-06,11:10:00,Routine,6.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,38.8829367,-77.0163228,3,107.0
1537,405205,172431,2014-10-27,12:31:00,Routine,10.0,1.0,3.0,0.0,0.0,0.0,7.0,1.0,38.8829367,-77.0163228,3,89.0
1538,811055,172431,2015-05-18,22:45:00,Routine,7.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,38.8829367,-77.0163228,3,107.0
1539,820427,172431,2015-11-18,11:25:00,Routine,7.0,3.0,1.0,0.0,0.0,0.0,6.0,3.0,38.8829367,-77.0163228,3,607.0
1540,405221,172304,2014-10-27,10:40:00,Routine,10.0,2.0,3.0,0.0,0.0,0.0,7.0,2.0,38.898714,-77.0403286,3,624.0
1541,810467,172304,2015-05-15,14:16:00,Routine,12.0,1.0,8.0,0.0,1.0,0.0,4.0,0.0,38.898714,-77.0403286,3,89.0
1542,822733,172304,2016-03-03,11:05:00,Routine,6.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,38.898714,-77.0403286,3,64.0
1543,405222,1948,2014-10-25,19:25:00,Routine,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,38.9167767,-77.037886,2,422.0
1544,405225,6171,2014-10-24,17:00:00,Routine,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,38.9149499,-77.0117026,3,611.0
1545,405237,3278,2014-10-28,10:35:00,Routine,4.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,38.9393086,-77.0889563,1,29.0
1546,820669,3278,2015-11-30,14:30:00,Routine,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,38.9393086,-77.0889563,1,422.0
1547,405301,4976,2014-10-25,10:35:00,Routine,5.0,3.0,1.0,0.0,0.0,0.0,4.0,3.0,38.9167407,-77.0312103,2,51.0
1548,405351,6693,2014-10-30,10:40:00,Routine,3.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,38.9008457,-77.044334,2,29.0
1549,810575,6693,2015-05-20,12:06:00,Routine,7.0,1.0,5.0,0.0,0.0,0.0,2.0,1.0,38.9008457,-77.044334,2,89.0
1550,405532,5217,2014-11-04,12:52:00,Routine,4.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,38.9040538,-77.0340663,2,88.0
1551,612081,5217,2015-05-04,11:55:00,Routine,10.0,2.0,4.0,0.0,0.0,0.0,6.0,2.0,38.9040538,-77.0340663,2,607.0
1552,405579,2129,2014-11-06,11:20:00,Routine,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.917187,-77.0412931,3,54.0
1553,810435,2129,2015-05-14,11:10:00,Routine,7.0,3.0,0.0,0.0,0.0,0.0,7.0,3.0,38.917187,-77.0412931,3,607.0
1554,405585,172655,2014-11-05,13:00:00,Routine,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,38.9078933,-77.0037997,3,124.0
1555,810756,172655,2015-05-28,10:15:00,Routine,14.0,2.0,2.0,0.0,0.0,0.0,12.0,2.0,38.9078933,-77.0037997,3,87.0
1556,824421,172655,2016-05-06,15:03:00,Routine,2.0,4.0,0.0,0.0,0.0,0.0,2.0,4.0,38.9078933,-77.0037997,3,88.0
1557,405600,6785,2014-11-07,12:15:00,Routine,6.0,2.0,3.0,0.0,0.0,0.0,3.0,2.0,38.9165723,-77.024285,2,29.0
1558,811328,6785,2015-06-15,13:45:00,Routine,8.0,2.0,1.0,0.0,0.0,0.0,7.0,2.0,38.9165723,-77.024285,2,607.0
1559,405729,3574,2014-11-12,14:20:00,Routine,7.0,2.0,4.0,0.0,0.0,0.0,3.0,2.0,38.9642638,-77.0755479,3,88.0
1560,811264,3574,2015-06-12,14:20:00,Routine,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,38.9642638,-77.0755479,3,612.0
1561,820619,3574,2015-11-20,10:55:00,Routine,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,38.9642638,-77.0755479,3,107.0
1562,405758,172258,2014-11-14,13:24:00,Routine,9.0,1.0,2.0,0.0,0.0,0.0,7.0,1.0,38.9310079,-77.0324175,3,29.0
1563,810692,172258,2015-05-26,11:35:00,Routine,7.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,38.9310079,-77.0324175,3,82.0
1564,814142,172258,2015-10-16,10:40:00,Routine,7.0,3.0,3.0,0.0,0.0,0.0,4.0,3.0,38.9310079,-77.0324175,3,603.0
1565,405822,1322,2014-11-17,14:15:00,Routine,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,38.9034861,-77.0336565,3,54.0
1566,820029,1322,2015-10-29,13:55:00,Routine,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,38.9034861,-77.0336565,3,107.0
1567,405847,6137,2014-11-18,11:00:00,Routine,5.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0,38.9071986,-77.0635536,3,64.0
1568,813917,6137,2015-10-07,12:50:00,Routine,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,38.9071986,-77.0635536,3,422.0
1569,405871,172680,2014-11-18,13:05:00,Routine,10.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,38.8979521,-77.0411457,3,624.0
1570,811821,172680,2015-07-02,09:30:00,Routine,11.0,1.0,5.0,0.0,0.0,0.0,6.0,1.0,38.8979521,-77.0411457,3,603.0
1571,822162,172680,2016-02-10,11:20:00,Routine,5.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,38.8979521,-77.0411457,3,64.0
1572,405876,5406,2014-11-14,11:50:00,Routine,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,38.956636,-77.024777,3,59.0
1573,405896,172505,2014-11-19,13:15:00,Routine,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,38.8853247,-77.0229753,2,89.0
1574,821239,172505,2015-12-29,09:50:00,Routine,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,38.8853247,-77.0229753,2,607.0
1575,825146,172505,2016-06-01,10:20:00,Routine,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,38.8853247,-77.0229753,2,607.0
1576,405904,2223,2014-11-19,11:15:00,Routine,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,38.9217386,-77.0437696,3,54.0
1577,810738,2223,2015-05-27,13:20:00,Routine,12.0,5.0,2.0,0.0,0.0,0.0,10.0,5.0,38.9217386,-77.0437696,3,607.0
1578,823821,2223,2016-04-13,11:33:00,Routine,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,38.9217386,-77.0437696,3,603.0
1579,405922,137291,2014-11-20,10:50:00,Routine,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,38.9151844,-77.0456242,4,82.0
1580,610864,137291,2015-03-24,23:35:00,Routine,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,38.9151844,-77.0456242,4,82.0
1581,813492,137291,2015-09-22,11:40:00,Routine,8.0,3.0,1.0,0.0,0.0,0.0,7.0,3.0,38.9151844,-77.0456242,4,607.0
1582,823205,137291,2016-03-17,11:00:00,Routine,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,38.9151844,-77.0456242,4,26.0
1583,405970,147332,2014-11-21,10:05:00,Routine,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,38.9143475,-77.045186,3,82.0
1584,405985,2830,2014-11-21,13:45:00,Routine,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,38.9020797,-77.0607409,3,64.0
1585,405987,5266,2014-11-21,14:54:00,Routine,6.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,38.9098768,-77.046227,3,29.0
1586,821639,5266,2016-01-14,14:00:00,Routine,9.0,3.0,1.0,0.0,0.0,0.0,8.0,3.0,38.9098768,-77.046227,3,603.0
1587,405995,172327,2014-11-21,12:45:00,Routine,7.0,2.0,3.0,0.0,1.0,0.0,4.0,1.0,38.8978425,-77.054991,3,624.0
1588,611162,172327,2015-03-31,12:03:00,Routine,16.0,1.0,12.0,1.0,0.0,0.0,4.0,1.0,38.8978425,-77.054991,3,89.0
1589,813182,172327,2015-09-04,12:55:00,Routine,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,38.8978425,-77.054991,3,624.0
1590,825102,172327,2016-05-31,14:45:00,Routine,4.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,38.8978425,-77.054991,3,64.0
1591,406051,2899,2014-11-20,12:35:00,Routine,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,38.9330436,-77.0849157,3,59.0
1592,821949,2899,2016-02-02,13:30:00,Routine,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,38.9330436,-77.0849157,3,611.0
1593,606117,3195,2014-11-21,09:07:00,Routine,6.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,38.9417038,-77.077104,3,59.0
1594,606131,173038,2014-11-28,10:54:00,Routine,2.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,38.9161862,-77.0242247,2,29.0
1595,811136,173038,2015-06-09,18:10:00,Routine,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,38.9161862,-77.0242247,2,29.0
1596,606152,3754,2014-11-28,13:10:00,Routine,6.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,38.9663401,-77.0272858,3,88.0
1597,819804,3754,2015-10-23,13:00:00,Routine,3.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,38.9663401,-77.0272858,3,26.0
1598,606163,137295,2014-12-01,13:30:00,Routine,7.0,1.0,3.0,0.0,0.0,0.0,4.0,1.0,38.9069817,-77.0380294,3,82.0
1599,823434,137295,2016-03-25,10:35:00,Routine,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,38.9069817,-77.0380294,3,624.0
1600,606249,5796,2014-11-24,12:30:00,Routine,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,38.9417038,-77.077104,3,59.0
1601,611402,5796,2015-04-09,13:15:00,Routine,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.9417038,-77.077104,3,54.0
1602,824084,5796,2016-04-22,13:01:00,Routine,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,38.9417038,-77.077104,3,611.0
1603,606257,4380,2014-11-21,11:26:00,Routine,5.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,38.8822114,-76.9945958,3,107.0
1604,612053,4380,2015-04-21,11:50:00,Routine,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,38.8822114,-76.9945958,3,124.0
1605,821838,4380,2016-01-27,11:25:00,Routine,11.0,4.0,2.0,0.0,0.0,0.0,9.0,4.0,38.8822114,-76.9945958,3,607.0
1606,606262,5135,2014-12-04,11:45:00,Routine,3.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,38.933132,-77.072958,4,64.0
1607,810549,5135,2015-05-19,14:15:00,Routine,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.933132,-77.072958,4,54.0
1608,813632,5135,2015-09-29,01:55:00,Routine,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,38.933132,-77.072958,4,29.0
1609,824711,5135,2016-05-06,11:15:00,Routine,5.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,38.933132,-77.072958,4,107.0
1610,606329,172770,2014-12-08,12:30:00,Routine,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.9318644,-76.9971168,2,26.0
1611,610891,172770,2015-03-24,11:00:00,Routine,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,38.9318644,-76.9971168,2,124.0
1612,812747,172770,2015-08-19,12:21:00,Routine,6.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,38.9318644,-76.9971168,2,89.0
1613,822424,172770,2016-02-10,13:10:00,Routine,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,38.9318644,-76.9971168,2,124.0
1614,606340,2188,2014-12-04,23:15:00,Routine,4.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,38.9059184,-77.0427138,3,88.0
1615,821022,2188,2015-12-15,12:40:00,Routine,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,38.9059184,-77.0427138,3,422.0
